episode,timestamp,epsilon,win_rate,loss_rate,draw_rate,avg_reward,avg_moves,q_table_size
15900,2026-01-15T21:41:40.584034,0.01,80.33333333333333,13.364779874213836,6.301886792452831,0.83,6.44,2830.0
16000,2026-01-15T21:41:40.631487,0.01,80.35624999999999,13.337499999999999,6.3062499999999995,0.75,6.66,2830.0
16100,2026-01-15T21:41:40.675091,0.01,80.39751552795032,13.291925465838508,6.3105590062111805,0.81,6.77,2830.0
16200,2026-01-15T21:41:40.719075,0.01,80.42592592592592,13.271604938271606,6.302469135802468,0.75,6.88,2830.0
16300,2026-01-15T21:41:40.763591,0.01,80.47239263803681,13.214723926380367,6.3128834355828225,0.84,6.42,2831.0
16400,2026-01-15T21:41:40.810852,0.01,80.52439024390245,13.158536585365855,6.317073170731708,0.85,6.48,2833.0
16500,2026-01-15T21:41:40.853824,0.01,80.55757575757576,13.13939393939394,6.303030303030304,0.76,6.68,2833.0
16600,2026-01-15T21:41:40.897703,0.01,80.60240963855422,13.102409638554215,6.295180722891566,0.81,6.74,2835.0
16700,2026-01-15T21:41:40.941243,0.01,80.63473053892216,13.071856287425149,6.293413173652694,0.78,6.64,2835.0
16800,2026-01-15T21:41:40.983523,0.01,80.69642857142857,13.035714285714286,6.267857142857143,0.84,6.51,2835.0
16900,2026-01-15T21:41:41.028719,0.01,80.71597633136095,12.994082840236686,6.289940828402367,0.78,6.66,2836.0
17000,2026-01-15T21:41:41.076946,0.01,80.73529411764706,12.976470588235294,6.288235294117647,0.74,6.65,2836.0
17100,2026-01-15T21:41:41.119381,0.01,80.78947368421052,12.929824561403509,6.280701754385964,0.85,6.51,2836.0
17200,2026-01-15T21:41:41.162871,0.01,80.81976744186046,12.906976744186046,6.2732558139534875,0.77,6.65,2837.0
17300,2026-01-15T21:41:41.203327,0.01,80.84393063583815,12.895953757225435,6.260115606936416,0.74,6.66,2838.0
17400,2026-01-15T21:41:41.245669,0.01,80.90804597701148,12.850574712643677,6.241379310344827,0.87,6.44,2838.0
17500,2026-01-15T21:41:41.294135,0.01,80.93714285714285,12.839999999999998,6.222857142857143,0.75,6.64,2840.0
17600,2026-01-15T21:41:41.336438,0.01,80.98295454545455,12.789772727272727,6.2272727272727275,0.85,6.66,2843.0
17700,2026-01-15T21:41:41.379813,0.01,81.01694915254237,12.774011299435028,6.209039548022599,0.77,6.51,2845.0
17800,2026-01-15T21:41:41.423338,0.01,81.04494382022473,12.747191011235955,6.2078651685393265,0.78,6.68,2845.0
17900,2026-01-15T21:41:41.468704,0.01,81.08938547486034,12.71508379888268,6.195530726256983,0.82,6.66,2850.0
18000,2026-01-15T21:41:41.512675,0.01,81.1388888888889,12.666666666666668,6.194444444444445,0.86,6.52,2851.0
18100,2026-01-15T21:41:41.555702,0.01,81.1878453038674,12.61878453038674,6.193370165745856,0.86,6.7,2853.0
18200,2026-01-15T21:41:41.598621,0.01,81.19780219780219,12.5989010989011,6.2032967032967035,0.74,6.74,2856.0
18300,2026-01-15T21:41:41.640720,0.01,81.21857923497268,12.579234972677595,6.202185792349726,0.76,6.66,2858.0
18400,2026-01-15T21:41:41.682890,0.01,81.25543478260869,12.532608695652172,6.21195652173913,0.84,6.66,2860.0
18500,2026-01-15T21:41:41.735120,0.01,81.28108108108108,12.51891891891892,6.2,0.76,6.79,2860.0
18600,2026-01-15T21:41:41.857218,0.01,81.32795698924731,12.473118279569892,6.198924731182796,0.86,6.66,2863.0
18700,2026-01-15T21:41:41.902103,0.01,81.35828877005348,12.438502673796792,6.2032085561497325,0.81,6.67,2866.0
18800,2026-01-15T21:41:41.949554,0.01,81.37234042553192,12.414893617021276,6.212765957446809,0.76,6.65,2868.0
18900,2026-01-15T21:41:41.997054,0.01,81.3968253968254,12.380952380952381,6.222222222222222,0.8,6.41,2870.0
19000,2026-01-15T21:41:42.041446,0.01,81.3842105263158,12.378947368421054,6.236842105263158,0.67,6.85,2873.0
19100,2026-01-15T21:41:42.088601,0.01,81.3979057591623,12.366492146596858,6.2356020942408374,0.74,6.66,2875.0
19200,2026-01-15T21:41:42.131712,0.01,81.44791666666666,12.328125,6.223958333333333,0.86,6.58,2875.0
19300,2026-01-15T21:41:42.178934,0.01,81.48186528497409,12.305699481865284,6.212435233160622,0.8,6.5,2875.0
19400,2026-01-15T21:41:42.226501,0.01,81.47938144329898,12.278350515463918,6.242268041237113,0.74,6.62,2875.0
19500,2026-01-15T21:41:42.275932,0.01,81.51794871794871,12.251282051282052,6.230769230769231,0.82,6.55,2876.0
19600,2026-01-15T21:41:42.319368,0.01,81.55102040816327,12.224489795918366,6.224489795918367,0.81,6.46,2878.0
19700,2026-01-15T21:41:42.365227,0.01,81.55329949238579,12.238578680203045,6.208121827411168,0.67,6.45,2880.0
19800,2026-01-15T21:41:42.408429,0.01,81.5959595959596,12.2020202020202,6.2020202020202015,0.85,6.41,2880.0
19900,2026-01-15T21:41:42.450759,0.01,81.62814070351759,12.185929648241206,6.185929648241206,0.79,6.38,2880.0
20000,2026-01-15T21:41:42.498059,0.01,81.685,12.145,6.17,0.89,6.66,2880.0
20100,2026-01-15T21:41:42.545769,0.01,81.72139303482588,12.109452736318408,6.169154228855722,0.84,6.5,2880.0
20200,2026-01-15T21:41:42.591776,0.01,81.76732673267327,12.07920792079208,6.153465346534653,0.85,6.5,2880.0
20300,2026-01-15T21:41:42.635454,0.01,81.81773399014777,12.039408866995075,6.142857142857143,0.88,6.58,2880.0
20400,2026-01-15T21:41:42.682842,0.01,81.85294117647058,12.014705882352942,6.132352941176471,0.82,6.72,2880.0
20500,2026-01-15T21:41:42.732822,0.01,81.87317073170732,11.990243902439024,6.136585365853659,0.79,6.88,2881.0
20600,2026-01-15T21:41:42.796071,0.01,81.87378640776699,11.990291262135923,6.135922330097087,0.7,6.84,2883.0
20700,2026-01-15T21:41:42.851484,0.01,81.90821256038647,11.966183574879228,6.1256038647343,0.82,6.61,2884.0
20800,2026-01-15T21:41:42.910231,0.01,81.9375,11.947115384615385,6.115384615384616,0.8,6.53,2885.0
20900,2026-01-15T21:41:42.970967,0.01,81.96172248803828,11.92822966507177,6.110047846889953,0.79,6.64,2885.0
21000,2026-01-15T21:41:43.031665,0.01,81.96666666666667,11.91904761904762,6.114285714285715,0.73,6.68,2890.0
21100,2026-01-15T21:41:43.086050,0.01,82.0,11.895734597156398,6.104265402843602,0.82,6.5,2892.0
21200,2026-01-15T21:41:43.228878,0.01,82.0377358490566,11.882075471698112,6.080188679245283,0.81,6.77,2892.0
21300,2026-01-15T21:41:43.273344,0.01,82.06103286384977,11.849765258215962,6.089201877934272,0.82,6.83,2892.0
21400,2026-01-15T21:41:43.320517,0.01,82.0841121495327,11.817757009345794,6.098130841121495,0.82,6.65,2892.0
21500,2026-01-15T21:41:43.363097,0.01,82.10697674418604,11.795348837209302,6.097674418604651,0.8,6.55,2894.0
21600,2026-01-15T21:41:43.411847,0.01,82.125,11.787037037037038,6.087962962962963,0.76,6.52,2894.0
21700,2026-01-15T21:41:43.459879,0.01,82.12442396313364,11.778801843317972,6.096774193548387,0.72,6.7,2894.0
21800,2026-01-15T21:41:43.507716,0.01,82.13302752293578,11.770642201834862,6.0963302752293576,0.74,6.73,2894.0
21900,2026-01-15T21:41:43.555622,0.01,82.17808219178082,11.730593607305936,6.091324200913243,0.89,6.54,2894.0
22000,2026-01-15T21:41:43.604022,0.01,82.2090909090909,11.695454545454545,6.095454545454546,0.85,6.72,2895.0
22100,2026-01-15T21:41:43.651134,0.01,82.23981900452489,11.665158371040723,6.095022624434389,0.84,6.45,2897.0
22200,2026-01-15T21:41:43.694403,0.01,82.26126126126127,11.657657657657658,6.081081081081082,0.77,6.65,2898.0
22300,2026-01-15T21:41:43.737193,0.01,82.2914798206278,11.632286995515695,6.076233183856503,0.83,6.54,2898.0
22400,2026-01-15T21:41:43.784109,0.01,82.30357142857143,11.616071428571429,6.080357142857143,0.77,6.44,2898.0
22500,2026-01-15T21:41:43.831685,0.01,82.33333333333334,11.604444444444445,6.062222222222222,0.8,6.62,2899.0
22600,2026-01-15T21:41:43.876016,0.01,82.36725663716814,11.579646017699115,6.053097345132744,0.84,6.28,2900.0
22700,2026-01-15T21:41:43.921239,0.01,82.40969162995594,11.555066079295154,6.035242290748899,0.86,6.61,2900.0
22800,2026-01-15T21:41:43.968738,0.01,82.42105263157895,11.543859649122808,6.035087719298246,0.76,6.63,2901.0
22900,2026-01-15T21:41:44.017368,0.01,82.44541484716157,11.537117903930131,6.0174672489082965,0.78,6.86,2903.0
23000,2026-01-15T21:41:44.064288,0.01,82.4695652173913,11.517391304347827,6.01304347826087,0.81,6.55,2904.0
23100,2026-01-15T21:41:44.107556,0.01,82.45887445887445,11.528138528138527,6.012987012987013,0.66,6.74,2904.0
23200,2026-01-15T21:41:44.150549,0.01,82.49137931034483,11.487068965517242,6.021551724137931,0.88,6.41,2904.0
23300,2026-01-15T21:41:44.197869,0.01,82.53218884120172,11.46351931330472,6.0042918454935625,0.86,6.46,2904.0
23400,2026-01-15T21:41:44.246597,0.01,82.53846153846153,11.452991452991453,6.0085470085470085,0.75,6.8,2904.0
23500,2026-01-15T21:41:44.295156,0.01,82.58297872340425,11.417021276595744,6.0,0.9,6.5,2904.0
23600,2026-01-15T21:41:44.338956,0.01,82.59322033898306,11.398305084745761,6.008474576271187,0.78,6.64,2904.0
23700,2026-01-15T21:41:44.385965,0.01,82.60759493670886,11.375527426160339,6.016877637130802,0.8,6.82,2904.0
23800,2026-01-15T21:41:44.433885,0.01,82.6344537815126,11.352941176470587,6.012605042016807,0.83,6.75,2904.0
23900,2026-01-15T21:41:44.482462,0.01,82.64853556485356,11.347280334728033,6.00418410041841,0.76,6.67,2904.0
24000,2026-01-15T21:41:44.528731,0.01,82.69166666666666,11.316666666666666,5.991666666666666,0.89,6.5,2904.0
24100,2026-01-15T21:41:44.577373,0.01,82.70539419087137,11.302904564315352,5.991701244813278,0.78,6.71,2904.0
24200,2026-01-15T21:41:44.625767,0.01,82.74793388429752,11.268595041322314,5.983471074380165,0.9,6.66,2904.0
24300,2026-01-15T21:41:44.673118,0.01,82.77366255144032,11.246913580246913,5.979423868312757,0.83,6.58,2907.0
24400,2026-01-15T21:41:44.716497,0.01,82.8032786885246,11.217213114754099,5.979508196721311,0.86,6.63,2907.0
24500,2026-01-15T21:41:44.763028,0.01,82.84081632653061,11.195918367346938,5.963265306122449,0.86,6.44,2907.0
24600,2026-01-15T21:41:44.810479,0.01,82.86178861788618,11.178861788617885,5.959349593495935,0.81,6.41,2907.0
24700,2026-01-15T21:41:44.853963,0.01,82.88259109311741,11.165991902834008,5.951417004048583,0.8,6.54,2908.0
24800,2026-01-15T21:41:44.901063,0.01,82.87096774193549,11.157258064516128,5.971774193548387,0.71,6.63,2908.0
24900,2026-01-15T21:41:44.944200,0.01,82.89558232931728,11.144578313253012,5.959839357429718,0.81,6.59,2908.0
25000,2026-01-15T21:41:44.987934,0.01,82.89999999999999,11.148,5.952,0.72,6.69,2908.0
25100,2026-01-15T21:41:45.043573,0.01,82.9203187250996,11.119521912350598,5.960159362549801,0.84,6.84,2908.0
25200,2026-01-15T21:41:45.086917,0.01,82.9484126984127,11.095238095238095,5.9563492063492065,0.85,6.51,2908.0
25300,2026-01-15T21:41:45.130621,0.01,82.97628458498025,11.07509881422925,5.948616600790514,0.84,6.43,2908.0
25400,2026-01-15T21:41:45.178925,0.01,83.0,11.05511811023622,5.94488188976378,0.83,6.48,2909.0
25500,2026-01-15T21:41:45.223254,0.01,83.02745098039216,11.035294117647059,5.937254901960784,0.84,6.67,2909.0
25600,2026-01-15T21:41:45.290988,0.01,83.04296875,11.015625,5.94140625,0.81,6.52,2910.0
25700,2026-01-15T21:41:45.347450,0.01,83.05447470817121,11.003891050583658,5.941634241245136,0.78,6.46,2913.0
25800,2026-01-15T21:41:45.406376,0.01,83.04651162790697,10.996124031007753,5.957364341085271,0.72,6.84,2913.0
25900,2026-01-15T21:41:45.471420,0.01,83.05405405405405,10.984555984555984,5.961389961389962,0.77,6.53,2913.0
26000,2026-01-15T21:41:45.537181,0.01,83.04615384615384,10.984615384615385,5.969230769230769,0.7,6.65,2913.0
26100,2026-01-15T21:41:45.595041,0.01,83.0727969348659,10.965517241379311,5.961685823754789,0.84,6.62,2914.0
26200,2026-01-15T21:41:45.651190,0.01,83.08015267175573,10.954198473282442,5.965648854961833,0.77,6.49,2915.0
26300,2026-01-15T21:41:45.716389,0.01,83.10646387832699,10.935361216730039,5.9581749049429655,0.84,6.61,2916.0
26400,2026-01-15T21:41:45.761436,0.01,83.10984848484848,10.946969696969697,5.943181818181818,0.7,6.52,2917.0
26500,2026-01-15T21:41:45.808721,0.01,83.12830188679246,10.924528301886792,5.947169811320754,0.83,6.67,2917.0
26600,2026-01-15T21:41:45.854135,0.01,83.15037593984962,10.902255639097744,5.947368421052632,0.84,6.66,2918.0
26700,2026-01-15T21:41:45.902234,0.01,83.15730337078652,10.876404494382022,5.966292134831461,0.81,6.74,2919.0
26800,2026-01-15T21:41:45.950708,0.01,83.19029850746269,10.854477611940299,5.955223880597015,0.87,6.48,2921.0
26900,2026-01-15T21:41:45.995550,0.01,83.20446096654275,10.8364312267658,5.95910780669145,0.81,6.55,2922.0
27000,2026-01-15T21:41:46.042213,0.01,83.22592592592592,10.833333333333334,5.940740740740741,0.79,6.58,2922.0
27100,2026-01-15T21:41:46.085825,0.01,83.24723247232473,10.822878228782287,5.929889298892989,0.81,6.7,2922.0
27200,2026-01-15T21:41:46.133813,0.01,83.25735294117646,10.808823529411764,5.933823529411765,0.79,6.63,2926.0
27300,2026-01-15T21:41:46.182317,0.01,83.28205128205128,10.79120879120879,5.926739926739927,0.84,6.61,2926.0
27400,2026-01-15T21:41:46.333575,0.01,83.30656934306569,10.773722627737227,5.91970802919708,0.84,6.91,2928.0
27500,2026-01-15T21:41:46.382837,0.01,83.33090909090909,10.74909090909091,5.92,0.86,6.41,2928.0
27600,2026-01-15T21:41:46.425445,0.01,83.34420289855072,10.746376811594203,5.909420289855072,0.77,6.62,2928.0
27700,2026-01-15T21:41:46.472534,0.01,83.35018050541517,10.743682310469314,5.906137184115524,0.75,6.68,2930.0
27800,2026-01-15T21:41:46.515881,0.01,83.35611510791367,10.73021582733813,5.913669064748201,0.78,6.59,2930.0
27900,2026-01-15T21:41:46.558781,0.01,83.38351254480287,10.706093189964157,5.910394265232975,0.87,6.46,2932.0
28000,2026-01-15T21:41:46.602583,0.01,83.39999999999999,10.696428571428571,5.9035714285714285,0.8,6.61,2933.0
28100,2026-01-15T21:41:46.650940,0.01,83.42704626334519,10.672597864768683,5.900355871886121,0.87,6.49,2935.0
28200,2026-01-15T21:41:46.693156,0.01,83.44326241134752,10.656028368794326,5.900709219858156,0.82,6.66,2936.0
28300,2026-01-15T21:41:46.744468,0.01,83.46996466431096,10.632508833922262,5.897526501766785,0.87,6.56,2939.0
28400,2026-01-15T21:41:46.792447,0.01,83.4894366197183,10.616197183098592,5.894366197183098,0.83,6.48,2940.0
28500,2026-01-15T21:41:46.840308,0.01,83.50175438596492,10.6,5.898245614035088,0.81,6.47,2940.0
28600,2026-01-15T21:41:46.887757,0.01,83.53496503496504,10.573426573426573,5.891608391608392,0.9,6.57,2940.0
28700,2026-01-15T21:41:46.935668,0.01,83.55052264808363,10.554006968641115,5.895470383275262,0.83,6.41,2940.0
28800,2026-01-15T21:41:46.975551,0.01,83.57291666666666,10.538194444444445,5.888888888888888,0.84,6.4,2940.0
28900,2026-01-15T21:41:47.020477,0.01,83.59515570934256,10.512110726643598,5.892733564013841,0.87,6.78,2940.0
29000,2026-01-15T21:41:47.063994,0.01,83.60344827586206,10.496551724137932,5.8999999999999995,0.8,6.8,2940.0
29100,2026-01-15T21:41:47.111915,0.01,83.62542955326461,10.487972508591065,5.88659793814433,0.82,6.37,2940.0
29200,2026-01-15T21:41:47.159403,0.01,83.63698630136986,10.476027397260273,5.886986301369863,0.8,6.47,2940.0
29300,2026-01-15T21:41:47.202911,0.01,83.64505119453925,10.477815699658704,5.877133105802048,0.75,6.6,2942.0
29400,2026-01-15T21:41:47.251796,0.01,83.64965986394559,10.476190476190476,5.874149659863946,0.75,6.64,2942.0
29500,2026-01-15T21:41:47.300255,0.01,83.67457627118644,10.454237288135593,5.871186440677966,0.87,6.63,2942.0
29600,2026-01-15T21:41:47.348152,0.01,83.70270270270271,10.432432432432433,5.864864864864865,0.88,6.58,2942.0
29700,2026-01-15T21:41:47.396747,0.01,83.7037037037037,10.427609427609427,5.868686868686869,0.75,6.82,2942.0
29800,2026-01-15T21:41:47.444587,0.01,83.7248322147651,10.406040268456376,5.869127516778524,0.86,6.59,2943.0
29900,2026-01-15T21:41:47.492815,0.01,83.74247491638795,10.387959866220736,5.869565217391305,0.84,6.55,2945.0
30000,2026-01-15T21:41:47.539803,0.01,83.74000000000001,10.383333333333333,5.876666666666667,0.74,6.74,2947.0
30100,2026-01-15T21:41:47.588187,0.01,83.75747508305648,10.368770764119601,5.87375415282392,0.83,6.52,2947.0
30200,2026-01-15T21:41:47.636829,0.01,83.74503311258277,10.384105960264902,5.870860927152318,0.65,6.63,2947.0
30300,2026-01-15T21:41:47.683795,0.01,83.76237623762376,10.36963696369637,5.867986798679868,0.83,6.46,2947.0
30400,2026-01-15T21:41:47.727921,0.01,83.78289473684211,10.351973684210526,5.865131578947368,0.85,6.55,2947.0
30500,2026-01-15T21:41:47.775729,0.01,83.78688524590164,10.334426229508196,5.878688524590164,0.8,6.66,2951.0
30600,2026-01-15T21:41:47.820991,0.01,83.79084967320262,10.330065359477123,5.879084967320262,0.76,6.69,2951.0
30700,2026-01-15T21:41:47.866983,0.01,83.80456026058631,10.319218241042345,5.8762214983713354,0.81,6.45,2952.0
30800,2026-01-15T21:41:47.916183,0.01,83.80844155844156,10.305194805194805,5.886363636363636,0.79,6.48,2952.0
30900,2026-01-15T21:41:47.961747,0.01,83.83171521035598,10.288025889967638,5.880258899676375,0.86,6.58,2952.0
31000,2026-01-15T21:41:48.015979,0.01,83.81935483870969,10.283870967741935,5.896774193548387,0.71,6.75,2952.0
31100,2026-01-15T21:41:48.074321,0.01,83.82958199356914,10.289389067524116,5.881028938906752,0.75,6.46,2953.0
31200,2026-01-15T21:41:48.128689,0.01,83.86217948717949,10.26602564102564,5.871794871794872,0.91,6.63,2953.0
31300,2026-01-15T21:41:48.190445,0.01,83.87859424920127,10.246006389776358,5.875399361022364,0.85,6.51,2953.0
31400,2026-01-15T21:41:48.251893,0.01,83.89490445859873,10.235668789808917,5.869426751592357,0.82,6.38,2953.0
31500,2026-01-15T21:41:48.309357,0.01,83.92380952380952,10.215873015873015,5.86031746031746,0.89,6.45,2954.0
31600,2026-01-15T21:41:48.364792,0.01,83.94620253164558,10.205696202531646,5.848101265822785,0.84,6.62,2954.0
31700,2026-01-15T21:41:48.419688,0.01,83.97476340694007,10.186119873817034,5.839116719242902,0.89,6.51,2954.0
31800,2026-01-15T21:41:48.474092,0.01,83.9748427672956,10.169811320754716,5.855345911949685,0.79,6.58,2956.0
31900,2026-01-15T21:41:48.519281,0.01,83.98746081504702,10.159874608150469,5.852664576802508,0.81,6.66,2958.0
32000,2026-01-15T21:41:48.562915,0.01,83.99375,10.15,5.85625,0.79,6.7,2958.0
32100,2026-01-15T21:41:48.610191,0.01,84.02803738317756,10.12772585669782,5.844236760124611,0.92,6.49,2958.0
32200,2026-01-15T21:41:48.654256,0.01,84.01863354037266,10.133540372670808,5.8478260869565215,0.69,6.71,2959.0
32300,2026-01-15T21:41:48.707711,0.01,84.02476780185758,10.126934984520124,5.848297213622291,0.78,6.73,2962.0
32400,2026-01-15T21:41:48.756396,0.01,84.04012345679013,10.11111111111111,5.848765432098765,0.84,6.51,2962.0
32500,2026-01-15T21:41:48.799119,0.01,84.03076923076924,10.113846153846154,5.855384615384615,0.7,6.64,2964.0
32600,2026-01-15T21:41:48.843244,0.01,84.02760736196319,10.101226993865032,5.8711656441717786,0.77,6.78,2965.0
32700,2026-01-15T21:41:48.891017,0.01,84.04587155963303,10.079510703363914,5.874617737003058,0.87,6.6,2965.0
32800,2026-01-15T21:41:48.929603,0.01,84.0609756097561,10.064024390243903,5.875,0.84,6.6,2966.0
32900,2026-01-15T21:41:48.977506,0.01,84.06686930091185,10.05775075987842,5.875379939209727,0.78,6.47,2967.0
33000,2026-01-15T21:41:49.025222,0.01,84.06666666666666,10.057575757575759,5.875757575757576,0.74,6.66,2967.0
33100,2026-01-15T21:41:49.067846,0.01,84.0906344410876,10.045317220543806,5.86404833836858,0.86,6.31,2970.0
33200,2026-01-15T21:41:49.115224,0.01,84.09638554216868,10.042168674698795,5.86144578313253,0.77,6.57,2970.0
33300,2026-01-15T21:41:49.158527,0.01,84.1081081081081,10.03003003003003,5.861861861861862,0.82,6.64,2973.0
33400,2026-01-15T21:41:49.210325,0.01,84.12874251497006,10.01497005988024,5.8562874251497,0.86,6.58,2975.0
33500,2026-01-15T21:41:49.255627,0.01,84.14328358208955,10.011940298507463,5.844776119402985,0.8,6.61,2975.0
33600,2026-01-15T21:41:49.303663,0.01,84.14880952380952,10.008928571428571,5.842261904761905,0.77,6.55,2975.0
33700,2026-01-15T21:41:49.350511,0.01,84.17804154302671,9.99406528189911,5.827893175074184,0.89,6.55,2975.0
33800,2026-01-15T21:41:49.396188,0.01,84.17751479289942,10.005917159763314,5.816568047337278,0.7,6.73,2975.0
33900,2026-01-15T21:41:49.441155,0.01,84.18879056047197,10.0,5.811209439528024,0.8,6.47,2976.0
34000,2026-01-15T21:41:49.487170,0.01,84.19411764705882,10.0,5.805882352941176,0.76,6.58,2977.0
34100,2026-01-15T21:41:49.529345,0.01,84.20234604105572,9.985337243401759,5.812316715542522,0.82,6.62,2977.0
34200,2026-01-15T21:41:49.574952,0.01,84.21929824561404,9.970760233918128,5.809941520467836,0.85,6.53,2979.0
34300,2026-01-15T21:41:49.618708,0.01,84.23615160349854,9.962099125364432,5.801749271137027,0.83,6.6,2979.0
34400,2026-01-15T21:41:49.662839,0.01,84.23837209302324,9.965116279069768,5.796511627906977,0.74,6.68,2980.0
34500,2026-01-15T21:41:49.709362,0.01,84.25217391304348,9.953623188405796,5.794202898550725,0.83,6.44,2980.0
34600,2026-01-15T21:41:49.749553,0.01,84.25433526011561,9.95086705202312,5.794797687861272,0.76,6.48,2981.0
34700,2026-01-15T21:41:49.793680,0.01,84.24495677233429,9.959654178674352,5.795389048991354,0.68,6.62,2981.0
34800,2026-01-15T21:41:49.841981,0.01,84.25862068965517,9.945402298850576,5.795977011494253,0.84,6.59,2982.0
34900,2026-01-15T21:41:49.884659,0.01,84.2836676217765,9.931232091690545,5.785100286532952,0.88,6.47,2982.0
35000,2026-01-15T21:41:49.928148,0.01,84.27428571428571,9.94,5.785714285714286,0.68,6.65,2983.0
35100,2026-01-15T21:41:49.973902,0.01,84.2934472934473,9.925925925925926,5.780626780626781,0.86,6.6,2986.0
35200,2026-01-15T21:41:50.159691,0.01,84.29261363636364,9.931818181818182,5.775568181818182,0.72,6.49,2986.0
35300,2026-01-15T21:41:50.200916,0.01,84.29745042492918,9.920679886685553,5.781869688385269,0.8,6.49,2986.0
35400,2026-01-15T21:41:50.245140,0.01,84.2909604519774,9.915254237288137,5.793785310734463,0.74,6.83,2986.0
35500,2026-01-15T21:41:50.293604,0.01,84.30985915492958,9.901408450704226,5.788732394366197,0.86,6.37,2987.0
35600,2026-01-15T21:41:50.333107,0.01,84.32584269662922,9.884831460674157,5.789325842696629,0.86,6.44,2987.0
35700,2026-01-15T21:41:50.382929,0.01,84.33333333333334,9.876750700280112,5.7899159663865545,0.8,6.8,2987.0
35800,2026-01-15T21:41:50.427612,0.01,84.35474860335196,9.85754189944134,5.787709497206704,0.89,6.46,2989.0
35900,2026-01-15T21:41:50.474199,0.01,84.3732590529248,9.846796657381615,5.779944289693593,0.85,6.5,2990.0
36000,2026-01-15T21:41:50.523549,0.01,84.37777777777778,9.844444444444445,5.777777777777778,0.77,6.58,2990.0
36100,2026-01-15T21:41:50.578135,0.01,84.38504155124654,9.842105263157896,5.772853185595568,0.78,6.38,2991.0
36200,2026-01-15T21:41:50.635880,0.01,84.4060773480663,9.83425414364641,5.759668508287293,0.85,6.42,2992.0
36300,2026-01-15T21:41:50.691480,0.01,84.40495867768595,9.831955922865014,5.763085399449036,0.75,6.55,2993.0
36400,2026-01-15T21:41:50.745771,0.01,84.42307692307692,9.813186813186814,5.763736263736264,0.88,6.57,2994.0
36500,2026-01-15T21:41:50.806302,0.01,84.42465753424658,9.805479452054794,5.76986301369863,0.78,6.62,2994.0
36600,2026-01-15T21:41:50.852015,0.01,84.43989071038251,9.789617486338798,5.770491803278689,0.86,6.53,2996.0
36700,2026-01-15T21:41:50.905970,0.01,84.45776566757493,9.78474114441417,5.757493188010899,0.83,6.3,2996.0
36800,2026-01-15T21:41:50.964467,0.01,84.47010869565217,9.769021739130434,5.760869565217392,0.85,6.53,2997.0
36900,2026-01-15T21:41:51.007282,0.01,84.47425474254743,9.766937669376693,5.7588075880758804,0.77,6.61,2998.0
37000,2026-01-15T21:41:51.051074,0.01,84.47837837837838,9.764864864864865,5.756756756756757,0.77,6.66,2999.0
37100,2026-01-15T21:41:51.097563,0.01,84.48517520215634,9.754716981132075,5.7601078167115904,0.81,6.48,3000.0
37200,2026-01-15T21:41:51.140961,0.01,84.49462365591398,9.752688172043012,5.752688172043011,0.79,6.4,3001.0
37300,2026-01-15T21:41:51.184678,0.01,84.49329758713137,9.756032171581769,5.750670241286864,0.73,6.55,3001.0
37400,2026-01-15T21:41:51.228340,0.01,84.49465240641712,9.745989304812834,5.759358288770054,0.79,6.72,3001.0
37500,2026-01-15T21:41:51.274001,0.01,84.50933333333333,9.730666666666666,5.76,0.86,6.48,3002.0
37600,2026-01-15T21:41:51.317772,0.01,84.51329787234042,9.731382978723405,5.75531914893617,0.76,6.63,3005.0
37700,2026-01-15T21:41:51.361757,0.01,84.51724137931035,9.724137931034482,5.758620689655173,0.79,6.62,3005.0
37800,2026-01-15T21:41:51.403884,0.01,84.53174603174604,9.708994708994709,5.7592592592592595,0.86,6.68,3007.0
37900,2026-01-15T21:41:51.442907,0.01,84.54617414248021,9.696569920844327,5.757255936675461,0.85,6.67,3009.0
38000,2026-01-15T21:41:51.488387,0.01,84.56052631578947,9.681578947368422,5.757894736842106,0.86,6.31,3009.0
38100,2026-01-15T21:41:51.530523,0.01,84.56430446194226,9.669291338582676,5.766404199475065,0.81,6.6,3011.0
38200,2026-01-15T21:41:51.578736,0.01,84.57853403141361,9.654450261780106,5.767015706806283,0.86,6.63,3011.0
38300,2026-01-15T21:41:51.623825,0.01,84.57963446475196,9.650130548302872,5.7702349869451695,0.77,6.58,3011.0
38400,2026-01-15T21:41:51.673817,0.01,84.59635416666667,9.640625,5.763020833333334,0.85,6.5,3011.0
38500,2026-01-15T21:41:51.718789,0.01,84.6025974025974,9.628571428571428,5.768831168831169,0.82,6.57,3011.0
38600,2026-01-15T21:41:51.768135,0.01,84.60621761658031,9.626943005181348,5.766839378238342,0.77,6.53,3012.0
38700,2026-01-15T21:41:51.811839,0.01,84.62790697674419,9.614987080103358,5.757105943152455,0.88,6.38,3013.0
38800,2026-01-15T21:41:51.856866,0.01,84.62886597938144,9.610824742268042,5.760309278350515,0.77,6.66,3015.0
38900,2026-01-15T21:41:51.905101,0.01,84.6426735218509,9.606683804627249,5.750642673521851,0.82,6.52,3016.0
39000,2026-01-15T21:41:51.953945,0.01,84.62564102564103,9.615384615384617,5.758974358974359,0.65,6.87,3016.0
39100,2026-01-15T21:41:51.997324,0.01,84.63427109974424,9.60613810741688,5.759590792838875,0.82,6.35,3016.0
